Ewe/V	<I>/mA	time/s
3.4036388E+000	3.602511982569709E-001	1.092499981384630E+004
3.4037917E+000	3.602515397427138E-001	1.092999981378576E+004
3.4039445E+000	3.602523276267203E-001	1.093499981372523E+004
3.4041924E+000	3.602516762754989E-001	1.093999981366469E+004
3.4040589E+000	3.602502010664834E-001	1.094499981360415E+004
3.4042308E+000	3.602507191560225E-001	1.094999981354362E+004
3.4042118E+000	3.602508627638791E-001	1.095499981348308E+004
3.4043643E+000	3.602497052452398E-001	1.095999981342255E+004
3.4044790E+000	3.602508944771268E-001	1.096499981336201E+004
3.4044025E+000	3.602503002557661E-001	1.096999981330147E+004
3.4045553E+000	3.602503625032815E-001	1.097499981324094E+004
3.4046316E+000	3.602507628641091E-001	1.097999981318040E+004
3.4046125E+000	3.602509299883825E-001	1.098499981311987E+004
3.4047270E+000	3.602485198900390E-001	1.098999981305933E+004
3.4045744E+000	3.602488127062047E-001	1.099499981299879E+004
3.4048989E+000	3.602512659595036E-001	1.099999981293826E+004
3.4048035E+000	3.602518436358068E-001	1.100499981287772E+004
3.4051089E+000	3.602490763280150E-001	1.100999981281719E+004
3.4050517E+000	3.602502748439215E-001	1.101499981275665E+004
3.4050899E+000	3.602504002842821E-001	1.101999981269611E+004
3.4052234E+000	3.602511047849659E-001	1.102499981263558E+004
3.4052424E+000	3.602512810502077E-001	1.102999981257504E+004
3.4052618E+000	3.602503467175872E-001	1.103499981251451E+004
3.4053571E+000	3.602492078253997E-001	1.103999981245397E+004
3.4055672E+000	3.602481956503042E-001	1.104499981239343E+004
3.4055097E+000	3.602501846048723E-001	1.104999981233290E+004
3.4056816E+000	3.602494911966131E-001	1.105499981227236E+004
3.4058344E+000	3.602485145721125E-001	1.105999981221183E+004
3.4058344E+000	3.602495042810250E-001	1.106499981215129E+004
3.4059298E+000	3.602485052678274E-001	1.106999981209075E+004
3.4060061E+000	3.602499247655729E-001	1.107499981203022E+004
3.4062161E+000	3.602518927536109E-001	1.107999981196968E+004
3.4061399E+000	3.602517103324013E-001	1.108499981190915E+004
3.4062352E+000	3.602525678394021E-001	1.108999981184861E+004
3.4064071E+000	3.602500220725409E-001	1.109499981178808E+004
3.4064071E+000	3.602495512018019E-001	1.109999981172754E+004
3.4066553E+000	3.602503493366154E-001	1.110499981166700E+004
3.4065216E+000	3.602486901352116E-001	1.110999981160647E+004
3.4066553E+000	3.602486018345056E-001	1.111499981154593E+004
3.4065981E+000	3.602497524270851E-001	1.111999981148540E+004
3.4068079E+000	3.602508073673216E-001	1.112499981142486E+004
3.4068654E+000	3.602522996471076E-001	1.112999981136432E+004
3.4069989E+000	3.602524211082621E-001	1.113499981130379E+004
3.4070179E+000	3.602507892236674E-001	1.113999981124325E+004
3.4070942E+000	3.602500667009232E-001	1.114499981118272E+004
3.4071708E+000	3.602484138009226E-001	1.114999981112218E+004
3.4072661E+000	3.602486192688645E-001	1.115499981106164E+004
3.4073043E+000	3.602473700365571E-001	1.115999981100111E+004
3.4074571E+000	3.602465917846613E-001	1.116499981094057E+004
3.4075906E+000	3.602471679458145E-001	1.116999981088004E+004
3.4076288E+000	3.602488720116349E-001	1.117499981081950E+004
3.4076862E+000	3.602489655718548E-001	1.117999981075896E+004
3.4078197E+000	3.602468093440016E-001	1.118499981069843E+004
3.4080298E+000	3.602483316120769E-001	1.118999981063789E+004
3.4079916E+000	3.602493652055057E-001	1.119499981057736E+004
3.4081061E+000	3.602498669252249E-001	1.119999981051682E+004
3.4079916E+000	3.602508847806430E-001	1.120499981045628E+004
3.4084690E+000	3.602504693517611E-001	1.120999981039575E+004
3.4084499E+000	3.602503114042189E-001	1.121499981033521E+004
3.4085071E+000	3.602483042761944E-001	1.121999981027468E+004
3.4086025E+000	3.602507719836198E-001	1.122499981021414E+004
3.4088125E+000	3.602515648040831E-001	1.122999981015360E+004
3.4088316E+000	3.602500513050432E-001	1.123499981009307E+004
3.4090607E+000	3.602484836527988E-001	1.123999981003253E+004
3.4092133E+000	3.602478839156241E-001	1.124499980997200E+004
3.4091370E+000	3.602486820623584E-001	1.124999980991146E+004
3.4091942E+000	3.602489477774839E-001	1.125499980985092E+004
3.4094424E+000	3.602500777647374E-001	1.125999980979039E+004
3.4095953E+000	3.602498863158082E-001	1.126499980972985E+004
3.4095762E+000	3.602501922664535E-001	1.126999980966932E+004
3.4096906E+000	3.602502882645035E-001	1.127499980960878E+004
3.4098434E+000	3.602501351687795E-001	1.127999980954824E+004
3.4100344E+000	3.602520284185525E-001	1.128499980948771E+004
3.4101298E+000	3.602518868908980E-001	1.128999980942717E+004
3.4102061E+000	3.602512178180234E-001	1.129499980936664E+004
3.4103208E+000	3.602503993937887E-001	1.129999980930610E+004
3.4104733E+000	3.602524390504525E-001	1.130499980924556E+004
3.4104543E+000	3.602518316505046E-001	1.130999980918503E+004
3.4106262E+000	3.602530659756902E-001	1.131499980912449E+004
3.4107597E+000	3.602527389178478E-001	1.131999980906396E+004
3.4107025E+000	3.602534251282499E-001	1.132499980900342E+004
3.4110651E+000	3.602515570781289E-001	1.132999980894288E+004
3.4111798E+000	3.602515630064070E-001	1.133499980888235E+004
3.4111989E+000	3.602520238635655E-001	1.133999980882181E+004
3.4113708E+000	3.602522340843817E-001	1.134499980876128E+004
3.4111989E+000	3.602553834949061E-001	1.134999980870074E+004
3.4114852E+000	3.602535607621971E-001	1.135499980864020E+004
3.4113898E+000	3.602542990789804E-001	1.135999980857967E+004
3.4116952E+000	3.602552227912451E-001	1.136499980851913E+004
3.4118288E+000	3.602535230360327E-001	1.136999980845860E+004
3.4121726E+000	3.602526994357305E-001	1.137499980839806E+004
3.4122107E+000	3.602522065386909E-001	1.137999980833752E+004
3.4121532E+000	3.602526257465073E-001	1.138499980827699E+004
3.4123824E+000	3.602525099299128E-001	1.138999980821645E+004
3.4123061E+000	3.602524621710945E-001	1.139499980815592E+004
3.4125924E+000	3.602518886718848E-001	1.139999980809538E+004
3.4126115E+000	3.602516538951466E-001	1.140499980803485E+004
3.4127643E+000	3.602502416286367E-001	1.140999980797431E+004
3.4130316E+000	3.602512761971974E-001	1.141499980791377E+004
3.4132226E+000	3.602530251941917E-001	1.141999980785324E+004
3.4132226E+000	3.602534538517286E-001	1.142499980779270E+004
3.4133751E+000	3.602525514385879E-001	1.142999980773217E+004
3.4133942E+000	3.602532658252981E-001	1.143499980767163E+004
3.4135661E+000	3.602555348418299E-001	1.143999980761109E+004
3.4135852E+000	3.602537433705653E-001	1.144499980755056E+004
3.4137187E+000	3.602547062216244E-001	1.144999980749002E+004
3.4139097E+000	3.602542171464346E-001	1.145499980742949E+004
3.4139287E+000	3.602516315684385E-001	1.145999980736895E+004
3.4141960E+000	3.602520191345329E-001	1.146499980730841E+004
3.4143488E+000	3.602494352516930E-001	1.146999980724788E+004
3.4141769E+000	3.602502642390630E-001	1.147499980718734E+004
3.4145205E+000	3.602515610609113E-001	1.147999980712681E+004
3.4144251E+000	3.602527554545605E-001	1.148499980706627E+004
3.4148452E+000	3.602539066253051E-001	1.148999980700573E+004
3.4150169E+000	3.602536804745513E-001	1.149499980694520E+004
3.4150743E+000	3.602539495251527E-001	1.149999980688466E+004
3.4153032E+000	3.602551680157680E-001	1.150499980682413E+004
3.4152651E+000	3.602555641005583E-001	1.150999980676359E+004
3.4154942E+000	3.602560813866268E-001	1.151499980670305E+004
3.4155896E+000	3.602559672139283E-001	1.151999980664252E+004
3.4156852E+000	3.602570460639722E-001	1.152499980658198E+004
3.4159334E+000	3.602566819081985E-001	1.152999980652145E+004
3.4159524E+000	3.602572608099733E-001	1.153499980646091E+004
3.4162769E+000	3.602572848521030E-001	1.153999980640037E+004
3.4164298E+000	3.602562007485057E-001	1.154499980633984E+004
3.4165251E+000	3.602540190122484E-001	1.154999980627930E+004
3.4166396E+000	3.602527911827771E-001	1.155499980621877E+004
3.4167924E+000	3.602533375451838E-001	1.155999980615823E+004
3.4170787E+000	3.602536568782642E-001	1.156499980609769E+004
3.4171169E+000	3.602519949910752E-001	1.156999980603716E+004
3.4173269E+000	3.602547422287908E-001	1.157499980597662E+004
3.4175179E+000	3.602545918021627E-001	1.157999980591609E+004
3.4177086E+000	3.602551777658959E-001	1.158499980585555E+004
3.4177470E+000	3.602549713550085E-001	1.158999980579501E+004
3.4178996E+000	3.602558611820324E-001	1.159499980573448E+004
3.4179759E+000	3.602575329337902E-001	1.159999980567394E+004
3.4181669E+000	3.602574010692408E-001	1.160499980561341E+004
3.4182432E+000	3.602578453539237E-001	1.160999980555287E+004
3.4185679E+000	3.602556752751431E-001	1.161499980549233E+004
3.4187205E+000	3.602538942180021E-001	1.161999980543180E+004
3.4188542E+000	3.602559591231937E-001	1.162499980537126E+004
3.4187777E+000	3.602561906562471E-001	1.162999980531073E+004
3.4190643E+000	3.602563392327469E-001	1.163499980525019E+004
3.4194269E+000	3.602563690875217E-001	1.163999980518965E+004
3.4193316E+000	3.602582858787455E-001	1.164499980512912E+004
3.4197133E+000	3.602592101012261E-001	1.164999980506858E+004
3.4198470E+000	3.602600059496053E-001	1.165499980500805E+004
3.4199615E+000	3.602585734878494E-001	1.165999980494751E+004
3.4201334E+000	3.602597442256070E-001	1.166499980488697E+004
3.4204388E+000	3.602587649343945E-001	1.166999980482644E+004
3.4204769E+000	3.602582104741006E-001	1.167499980476590E+004
3.4206488E+000	3.602577198301166E-001	1.167999980470537E+004
3.4207633E+000	3.602565152071180E-001	1.168499980464483E+004
3.4209352E+000	3.602565323076909E-001	1.168999980458429E+004
3.4212596E+000	3.602569404278511E-001	1.169499980452376E+004
3.4212596E+000	3.602574701832115E-001	1.169999980446322E+004
3.4215841E+000	3.602574915979685E-001	1.170499980440269E+004
3.4216795E+000	3.602582075510888E-001	1.170999980434215E+004
3.4219468E+000	3.602588478635298E-001	1.171499980428162E+004
3.4221568E+000	3.602587789009550E-001	1.171999980422108E+004
3.4222715E+000	3.602604952036090E-001	1.172499980416054E+004
3.4224813E+000	3.602610743974465E-001	1.172999980410001E+004
3.4226913E+000	3.602600835596221E-001	1.173499980403947E+004
3.4227486E+000	3.602570337234265E-001	1.173999980397894E+004
3.4229395E+000	3.602549887297627E-001	1.174499980391840E+004
3.4233024E+000	3.602558461127859E-001	1.174999980385786E+004
3.4235122E+000	3.602570072208168E-001	1.175499980379733E+004
3.4236269E+000	3.602578361688479E-001	1.175999980373679E+004
3.4236841E+000	3.602579494987366E-001	1.176499980367626E+004
3.4238369E+000	3.602572567318234E-001	1.176999980361572E+004
3.4242759E+000	3.602564712272344E-001	1.177499980355518E+004
3.4243715E+000	3.602586900471179E-001	1.177999980349465E+004
3.4245813E+000	3.602605535494045E-001	1.178499980343411E+004
3.4248676E+000	3.602602001808794E-001	1.178999980337358E+004
3.4248869E+000	3.602571209786670E-001	1.179499980331304E+004
3.4251924E+000	3.602583594547200E-001	1.179999980325250E+004
3.4254787E+000	3.602587173841925E-001	1.180499980319197E+004
3.4255359E+000	3.602574943505111E-001	1.180999980313143E+004
3.4255550E+000	3.602574015627673E-001	1.181499980307090E+004
3.4260514E+000	3.602592063985855E-001	1.181999980301036E+004
3.4261086E+000	3.602591966389209E-001	1.182499980294982E+004
3.4265859E+000	3.602593851839118E-001	1.182999980288929E+004
3.4265478E+000	3.602613360916426E-001	1.183499980282875E+004
3.4268532E+000	3.602597942982776E-001	1.183999980276822E+004
3.4270060E+000	3.602581006012813E-001	1.184499980270768E+004
3.4272540E+000	3.602592422293221E-001	1.184999980264714E+004
3.4274259E+000	3.602599996994622E-001	1.185499980258661E+004
3.4277313E+000	3.602571114133135E-001	1.185999980252607E+004
3.4279413E+000	3.602581978867916E-001	1.186499980246554E+004
3.4281704E+000	3.602569323800319E-001	1.186999980240500E+004
3.4284568E+000	3.602602461002983E-001	1.187499980234446E+004
3.4286287E+000	3.602586132310350E-001	1.187999980228393E+004
3.4290867E+000	3.602577696190691E-001	1.188499980222339E+004
3.4292586E+000	3.602572880528725E-001	1.188999980216286E+004
3.4294496E+000	3.602555087671817E-001	1.189499980210232E+004
3.4297359E+000	3.602556071255755E-001	1.189999980204178E+004
3.4300795E+000	3.602538387785292E-001	1.190499980198125E+004
3.4303467E+000	3.602548195240951E-001	1.190999980192071E+004
3.4304421E+000	3.602543176780139E-001	1.191499980186018E+004
3.4307477E+000	3.602569620059249E-001	1.191999980179964E+004
3.4310913E+000	3.602560727522978E-001	1.192499980173910E+004
3.4313204E+000	3.602558637009247E-001	1.192999980167857E+004
3.4316640E+000	3.602561501095909E-001	1.193499980161803E+004
3.4319503E+000	3.602588906048290E-001	1.193999980155750E+004
3.4320650E+000	3.602576190172034E-001	1.194499980149696E+004
3.4324467E+000	3.602582011543183E-001	1.194999980143642E+004
3.4327712E+000	3.602606943820687E-001	1.195499980137589E+004
3.4330385E+000	3.602606928228112E-001	1.195999980131535E+004
3.4332485E+000	3.602599875532276E-001	1.196499980125482E+004
3.4336686E+000	3.602584503231941E-001	1.196999980119428E+004
3.4338593E+000	3.602583616147924E-001	1.197499980113374E+004
3.4339550E+000	3.602606484340397E-001	1.197999980107321E+004
3.4343367E+000	3.602610058437596E-001	1.198499980101267E+004
3.4346421E+000	3.602604516552630E-001	1.198999980095214E+004
3.4349475E+000	3.602601323841714E-001	1.199499980089160E+004
3.4351003E+000	3.602611209880137E-001	1.199999980083106E+004
3.4353294E+000	3.602604185568033E-001	1.200499980077053E+004
3.4359593E+000	3.602590884302633E-001	1.200999980070999E+004
3.4359784E+000	3.602587304614517E-001	1.201499980064946E+004
3.4362838E+000	3.602587540172076E-001	1.201999980058892E+004
3.4367230E+000	3.602599768696909E-001	1.202499980052839E+004
3.4368949E+000	3.602580906484976E-001	1.202999980046785E+004
3.4370859E+000	3.602576143012838E-001	1.203499980040731E+004
3.4375439E+000	3.602568957088698E-001	1.203999980034678E+004
3.4379830E+000	3.602558257744887E-001	1.204499980028624E+004
3.4381166E+000	3.602556399522380E-001	1.204999980022571E+004
3.4384985E+000	3.602570886586440E-001	1.205499980016517E+004
3.4387658E+000	3.602582277332217E-001	1.205999980010463E+004
3.4390521E+000	3.602571589492103E-001	1.206499980004410E+004
3.4393957E+000	3.602585018621390E-001	1.206999979998356E+004
3.4400830E+000	3.602580892835512E-001	1.207499979992303E+004
3.4401593E+000	3.602587082503766E-001	1.207999979986249E+004
3.4404266E+000	3.602577015148011E-001	1.208499979980195E+004
3.4408467E+000	3.602556448565083E-001	1.208999979974142E+004
3.4411139E+000	3.602569209001772E-001	1.209499979968088E+004
3.4413431E+000	3.602597307597254E-001	1.209999979962035E+004
3.4419348E+000	3.602601924620779E-001	1.210499979955981E+004
3.4422212E+000	3.602594977377481E-001	1.210999979949927E+004
3.4425457E+000	3.602590974114913E-001	1.211499979943874E+004
3.4430230E+000	3.602590615926756E-001	1.211999979937820E+004
3.4432139E+000	3.602588675330629E-001	1.212499979931767E+004
3.4437294E+000	3.602586937819449E-001	1.212999979925713E+004
3.4442449E+000	3.602591541074300E-001	1.213499979919659E+004
3.4445503E+000	3.602582966576497E-001	1.213999979913606E+004
3.4448748E+000	3.602595891283589E-001	1.214499979907552E+004
3.4452946E+000	3.602581890033152E-001	1.214999979901499E+004
3.4459438E+000	3.602599130605337E-001	1.215499979895445E+004
3.4463446E+000	3.602630820035004E-001	1.215999979889391E+004
3.4466312E+000	3.602599563001277E-001	1.216499979883338E+004
3.4470510E+000	3.602607884215100E-001	1.216999979877284E+004
3.4475474E+000	3.602613785969074E-001	1.217499979871231E+004
3.4479101E+000	3.602604722462838E-001	1.217999979865177E+004
3.4484446E+000	3.602623762928423E-001	1.218499979859123E+004
3.4488075E+000	3.602610823355933E-001	1.218999979853070E+004
3.4493039E+000	3.602620421646969E-001	1.219499979847016E+004
3.4499147E+000	3.602633871411384E-001	1.219999979840963E+004
3.4502392E+000	3.602644297670551E-001	1.220499979834909E+004
3.4505827E+000	3.602637204753499E-001	1.220999979828855E+004
3.4512701E+000	3.602651851736823E-001	1.221499979822802E+004
3.4515564E+000	3.602628934895039E-001	1.221999979816748E+004
3.4521101E+000	3.602609431968929E-001	1.222499979810695E+004
3.4525492E+000	3.602599965904839E-001	1.222999979804641E+004
3.4529309E+000	3.602609815536745E-001	1.223499979798587E+004
3.4535801E+000	3.602590267489919E-001	1.223999979792534E+004
3.4540381E+000	3.602613259958077E-001	1.224499979786480E+004
3.4544773E+000	3.602608550487748E-001	1.224999979780427E+004
3.4550691E+000	3.602612403785028E-001	1.225499979774373E+004
3.4554892E+000	3.602619557308083E-001	1.225999979768319E+004
3.4557946E+000	3.602626330684631E-001	1.226499979762266E+004
3.4564819E+000	3.602628405903810E-001	1.226999979756212E+004
3.4569783E+000	3.602615774618467E-001	1.227499979750159E+004
3.4576273E+000	3.602599128864881E-001	1.227999979744105E+004
3.4580855E+000	3.602610049747239E-001	1.228499979738051E+004
3.4585435E+000	3.602609514378312E-001	1.228999979731998E+004
3.4591737E+000	3.602619782267937E-001	1.229499979725944E+004
